Order ID,Order Date,Ship Date,Ship Mode,Order Priority
MX-2015-TS2116051-42361,12/23/2019,12/25/2019,Second Class,High
MX-2014-FH1427582-41991,12/18/2018,12/23/2018,Standard Class,Medium
CA-2013-HG14965140-41616,12/8/2017,12/12/2017,Standard Class,Medium
US-2014-DL128655-41703,3/5/2018,3/7/2018,First Class,High
CA-2012-HG14965140-41171,9/19/2016,9/23/2016,Standard Class,Medium
CA-2012-LH16900140-41164,9/12/2016,9/17/2016,Second Class,High
ID-2013-MH181157-41573,10/26/2017,11/2/2017,Standard Class,Low
ID-2015-BG1169588-42012,1/8/2019,1/13/2019,Standard Class,Medium
NI-2012-RH955595-41131,8/10/2016,8/13/2016,First Class,Critical
MX-2012-VM2183551-41185,10/3/2016,10/7/2016,Standard Class,High
IN-2015-HA1492027-42285,10/8/2019,10/13/2019,Standard Class,Medium
US-2012-HG14965140-41177,9/25/2016,9/25/2016,Same Day,High
ES-2014-MD1786064-41795,6/5/2018,6/10/2018,Standard Class,Medium
CA-2013-HM14980140-41549,10/2/2017,10/3/2017,First Class,High
BU-2014-RE940519-41865,8/14/2018,8/16/2018,First Class,Critical
IR-2014-ST1053060-41968,11/25/2018,11/30/2018,Standard Class,Medium
CA-2014-LW17215140-41900,9/18/2018,9/23/2018,Standard Class,High
IN-2014-TC2129527-41907,9/25/2018,9/29/2018,Second Class,High
UP-2015-VW11775137-42362,12/24/2019,12/30/2019,Standard Class,Medium
MX-2014-MA1799582-41648,1/9/2018,1/12/2018,Second Class,High
NI-2014-CM193595-41997,12/24/2018,12/26/2018,Second Class,Critical
MX-2012-SC2002082-41051,5/22/2016,5/27/2016,Standard Class,Medium
CA-2015-KT646523-42264,9/17/2019,9/21/2019,Standard Class,Medium
ES-2015-SG20080120-42301,10/24/2019,10/29/2019,Standard Class,Medium
TU-2015-EM4065134-42229,8/13/2019,8/18/2019,Standard Class,High
IN-2014-ML177557-41739,4/10/2018,4/16/2018,Standard Class,Medium
CA-2012-MM17920140-41147,8/26/2016,8/29/2016,Second Class,Medium
ES-2015-KH1663045-42291,10/14/2019,10/18/2019,Standard Class,Medium
IN-2015-JK1612058-42126,5/2/2019,5/9/2019,Standard Class,Medium
IV-2015-MS777029-42241,8/25/2019,8/29/2019,Standard Class,Medium
CA-2015-HM14980140-42122,4/28/2019,5/3/2019,Standard Class,Medium
TU-2013-PG8895134-41431,6/6/2017,6/11/2017,Standard Class,High
ES-2015-RF1934564-42277,9/30/2019,10/4/2019,Standard Class,High
CA-2015-HM14980140-42106,4/12/2019,4/17/2019,Standard Class,Medium
IN-2014-SG20605130-41809,6/19/2018,6/24/2018,Second Class,Medium
NI-2013-TT1122095-41445,6/20/2017,6/24/2017,Second Class,Medium
IN-2012-TB215207-41083,6/23/2016,6/28/2016,Second Class,Medium
MX-2015-PO1918036-42147,5/23/2019,5/27/2019,Standard Class,Medium
ZA-2013-JG5115147-41310,2/5/2017,2/10/2017,Standard Class,Medium
MX-2013-GB1453039-41545,9/28/2017,10/4/2017,Standard Class,Medium
MO-2015-AB60086-42362,12/24/2019,12/27/2019,Second Class,High
ES-2014-AF10870120-41888,9/6/2018,9/10/2018,Standard Class,High
NI-2014-CH207095-41734,4/5/2018,4/11/2018,Standard Class,Low
MX-2013-TR2132539-41443,6/18/2017,6/22/2017,Standard Class,High
RO-2015-JM6195107-42307,10/30/2019,11/4/2019,Standard Class,Medium
CA-2014-HM14980140-41901,9/19/2018,9/24/2018,Standard Class,Medium
MX-2015-HD1478518-42073,3/10/2019,3/15/2019,Second Class,Medium
CA-2013-KT16465140-41632,12/24/2017,12/29/2017,Standard Class,Medium
CA-2014-SK19990140-41972,11/29/2018,12/3/2018,Standard Class,Medium
ID-2015-RE19405102-42252,9/5/2019,9/10/2019,Standard Class,Medium
ES-2013-FM1429045-41577,10/30/2017,11/4/2017,Standard Class,Medium
ID-2014-MP1747059-41709,3/11/2018,3/15/2018,Standard Class,Medium
IN-2013-SN207107-41565,10/18/2017,10/23/2017,Second Class,Medium
IN-2012-LR1703558-41195,10/13/2016,10/17/2016,Second Class,High
CA-2012-MC17605140-40986,3/18/2016,3/20/2016,First Class,High
MX-2014-TP2113026-41837,7/17/2018,7/18/2018,Same Day,Medium
ES-2012-EM1381048-41146,8/25/2016,8/29/2016,Standard Class,Medium
MX-2015-BT1130554-42132,5/8/2019,5/15/2019,Standard Class,Medium
IN-2014-JL1517559-41934,10/22/2018,10/24/2018,Second Class,High
MX-2015-DR1288082-42363,12/25/2019,12/31/2019,Standard Class,Medium
ID-2013-CS1213059-41492,8/6/2017,8/10/2017,Standard Class,High
MX-2015-CK1276028-42200,7/15/2019,7/17/2019,Second Class,High
IN-2014-FM1421559-41866,8/15/2018,8/19/2018,Standard Class,Medium
LH-2014-FW439575-41919,10/7/2018,10/11/2018,Standard Class,Medium
CA-2014-HF14995140-41739,4/10/2018,4/15/2018,Standard Class,Medium
IN-2012-VM216857-40992,3/24/2016,3/29/2016,Standard Class,Medium
MX-2013-HM1486082-41313,2/8/2017,2/15/2017,Standard Class,Medium
ID-2015-CS1195059-42246,8/30/2019,9/3/2019,Second Class,Medium
IN-2013-LS1697558-41590,11/12/2017,11/17/2017,Standard Class,Medium
IT-2015-TG21640124-42364,12/26/2019,12/31/2019,Standard Class,Medium
ES-2014-MV18190139-41874,8/23/2018,8/25/2018,First Class,High
IN-2014-PG1882027-41649,1/10/2018,1/13/2018,First Class,High
MX-2012-TZ2158093-40955,2/16/2016,2/20/2016,Second Class,Medium
CG-2013-TS1108533-41479,7/24/2017,7/28/2017,Standard Class,High
IN-2014-AS1063027-41817,6/27/2018,7/3/2018,Standard Class,Medium
MX-2014-PP1895551-41964,11/21/2018,11/26/2018,Standard Class,Medium
MX-2015-TZ2158082-42102,4/8/2019,4/10/2019,Second Class,Medium
ES-2013-AH1021045-41312,2/7/2017,2/12/2017,Standard Class,Medium
ES-2012-CS1217548-41265,12/22/2016,12/24/2016,First Class,High
IN-2014-CM1265592-41875,8/24/2018,8/28/2018,Standard Class,High
IR-2015-CM271560-42252,9/5/2019,9/9/2019,Standard Class,Medium
CA-2014-HF14995140-41971,11/28/2018,12/4/2018,Standard Class,Medium
SA-2012-EH4125110-41153,9/1/2016,9/6/2016,Standard Class,Medium
ES-2013-JF1519048-41496,8/10/2017,8/12/2017,First Class,Medium
CA-2012-HF14995140-41054,5/25/2016,5/29/2016,Standard Class,Medium
MX-2012-DE1325582-41179,9/27/2016,9/29/2016,Second Class,Critical
CA-2013-KT16480140-41578,10/31/2017,11/2/2017,Second Class,High
AG-2014-BO14253-41874,8/23/2018,8/27/2018,Second Class,High
NI-2014-RA988595-41670,1/31/2018,2/3/2018,First Class,Critical
TU-2014-AR540134-41807,6/17/2018,6/21/2018,Second Class,Medium
MX-2014-AS10630141-41741,4/12/2018,4/12/2018,Same Day,Medium
CA-2012-KH16330140-41232,11/19/2016,11/24/2016,Standard Class,Medium
MX-2012-LB1679582-41172,9/20/2016,9/25/2016,Standard Class,High
ES-2014-LD1700545-41671,2/1/2018,2/7/2018,Standard Class,Low
AU-2013-EH41858-41436,6/11/2017,6/16/2017,Standard Class,Medium
US-2012-RA19885140-41006,4/7/2016,4/11/2016,Standard Class,Medium
IN-2013-GH14665113-41532,9/15/2017,9/19/2017,Second Class,Medium
ID-2013-MH1744059-41356,3/23/2017,3/28/2017,Standard Class,Medium
IN-2013-JF1535558-41436,6/11/2017,6/11/2017,Same Day,High
NI-2015-PR888095-42173,6/18/2019,6/23/2019,Standard Class,Medium
CA-2013-SE20110140-41375,4/11/2017,4/15/2017,Standard Class,Medium
ES-2015-PO1886545-42306,10/29/2019,11/2/2019,Standard Class,High
UP-2013-RH9495137-41569,10/22/2017,10/27/2017,Standard Class,Medium
IT-2013-MT1807091-41440,6/15/2017,6/21/2017,Standard Class,Medium
IT-2014-SD2048562-41733,4/4/2018,4/6/2018,First Class,Medium
ES-2015-TT2122048-42081,3/18/2019,3/18/2019,Same Day,Critical
IN-2014-VF2171527-41819,6/29/2018,7/4/2018,Standard Class,Medium
UP-2013-SL10155137-41281,1/7/2017,1/11/2017,Standard Class,High
AG-2013-SZ100353-41413,5/19/2017,5/24/2017,Standard Class,Medium
US-2015-DO1364555-42139,5/15/2019,5/17/2019,First Class,High
MX-2015-RO1978082-42180,6/25/2019,6/29/2019,Standard Class,Medium
MX-2012-LR1691582-41225,11/12/2016,11/17/2016,Second Class,Medium
HU-2012-AT73557-40909,1/1/2016,1/5/2016,Second Class,High
CA-2014-JE15610140-41782,5/23/2018,5/30/2018,Standard Class,Low
MX-2015-CB1241518-42249,9/2/2019,9/8/2019,Standard Class,Medium
SF-2013-DK3150117-41319,2/14/2017,2/18/2017,Second Class,High
US-2013-TB2140098-41549,10/2/2017,10/7/2017,Standard Class,Medium
MX-2015-MV1819036-42272,9/25/2019,9/29/2019,Standard Class,Medium
ES-2013-NC18625139-41366,4/2/2017,4/8/2017,Standard Class,Medium
CA-2012-HF14995140-41172,9/20/2016,9/24/2016,Standard Class,High
ES-2013-NS18640139-41524,9/7/2017,9/12/2017,Standard Class,Medium
ES-2015-DO13645139-42263,9/16/2019,9/21/2019,Second Class,Medium
NI-2014-BF108095-41696,2/26/2018,3/3/2018,Standard Class,Medium
RS-2014-BF1170108-41970,11/27/2018,12/2/2018,Standard Class,Medium
IN-2013-CC122207-41416,5/22/2017,5/26/2017,Standard Class,Medium
ES-2015-DG1330048-42242,8/26/2019,8/30/2019,Standard Class,Medium
IN-2015-ED138857-42048,2/13/2019,2/19/2019,Standard Class,Medium
ES-2015-ML17755139-42368,12/30/2019,1/4/2020,Standard Class,Medium
IN-2013-JB1600027-41592,11/14/2017,11/19/2017,Second Class,High
ES-2014-MC1727545-41936,10/24/2018,10/26/2018,First Class,Critical
ES-2015-MP1747048-42364,12/26/2019,1/1/2020,Standard Class,Low
IR-2015-BS136560-42332,11/24/2019,11/29/2019,Second Class,High
ES-2015-AR10345139-42178,6/23/2019,6/28/2019,Standard Class,Medium
CA-2014-HF14995140-41761,5/2/2018,5/5/2018,First Class,Medium
ES-2012-SM2000545-41220,11/7/2016,11/10/2016,Second Class,Medium
ES-2013-EB1397564-41405,5/11/2017,5/15/2017,Standard Class,High
UP-2015-SR10425137-42322,11/14/2019,11/20/2019,Standard Class,Low
CA-2015-ML17410140-42315,11/7/2019,11/12/2019,Standard Class,Medium
CA-2015-HF14995140-42348,12/10/2019,12/16/2019,Standard Class,Medium
IT-2014-PW1903064-41993,12/20/2018,12/25/2018,Standard Class,Medium
IN-2015-BT115307-42108,4/14/2019,4/21/2019,Standard Class,Medium
ES-2012-CK12205139-41171,9/19/2016,9/19/2016,Same Day,Critical
IT-2015-DV1304564-42122,4/28/2019,5/2/2019,Standard Class,Medium
ES-2014-LL1684045-41796,6/6/2018,6/10/2018,Standard Class,High
IN-2014-TS21430113-41899,9/17/2018,9/18/2018,First Class,Medium
US-2015-TT2126518-42163,6/8/2019,6/12/2019,Second Class,High
CA-2014-NF18475140-41844,7/24/2018,7/28/2018,Standard Class,Medium
CA-2014-KT16480140-41893,9/11/2018,9/15/2018,Second Class,High
IN-2015-TM2101058-42115,4/21/2019,4/21/2019,Same Day,Medium
CA-2013-PF19165140-41513,8/27/2017,9/1/2017,Standard Class,Medium
IT-2014-SW20350104-41905,9/23/2018,9/29/2018,Standard Class,Medium
MX-2012-SA2083018-41070,6/10/2016,6/15/2016,Standard Class,Medium
SF-2015-TT11265117-42275,9/28/2019,10/1/2019,First Class,Medium
US-2012-CA127755-41158,9/6/2016,9/6/2016,Same Day,Critical
NI-2015-SS1087595-42119,4/25/2019,4/29/2019,Standard Class,Medium
ES-2013-BE11410139-41593,11/15/2017,11/20/2017,Second Class,Medium
US-2014-HF14995140-41886,9/4/2018,9/9/2018,Second Class,Medium
RS-2015-RW9690108-42271,9/24/2019,9/25/2019,Same Day,High
IN-2014-EB137057-41997,12/24/2018,12/25/2018,First Class,Critical
ES-2013-GG1465045-41615,12/7/2017,12/7/2017,Same Day,High
CA-2012-HH15010140-41149,8/28/2016,8/28/2016,Same Day,Medium
CA-2015-HH15010140-42297,10/20/2019,10/25/2019,Second Class,Medium
IR-2015-VP1173060-42314,11/6/2019,11/8/2019,Second Class,Medium
US-2015-BD1162082-42320,11/12/2019,11/16/2019,Standard Class,Medium
MX-2014-TG216405-41952,11/9/2018,11/9/2018,Same Day,High
US-2015-FH1427528-42365,12/27/2019,12/31/2019,Standard Class,High
US-2014-MH17290140-42003,12/30/2018,1/1/2019,Second Class,High
US-2013-AC1042082-41371,4/7/2017,4/13/2017,Standard Class,Medium
US-2014-VT2170036-41942,10/30/2018,10/30/2018,Same Day,High
MX-2013-LD16855132-41418,5/24/2017,5/26/2017,Second Class,Medium
ES-2015-AB1010564-42161,6/6/2019,6/10/2019,Standard Class,High
ID-2012-AJ1078059-41258,12/15/2016,12/15/2016,Same Day,Critical
IN-2014-AR1082559-41682,2/12/2018,2/18/2018,Standard Class,Medium
IT-2013-AJ1094591-41520,9/3/2017,9/7/2017,Standard Class,Medium
MX-2015-RB1933028-42326,11/18/2019,11/23/2019,Standard Class,Medium
IN-2015-CM1244566-42061,2/26/2019,3/2/2019,Standard Class,High
US-2014-LC16960140-41691,2/21/2018,2/25/2018,Standard Class,High
UZ-2015-IG5085142-42335,11/27/2019,12/4/2019,Standard Class,Low
IN-2015-LO1717058-42323,11/15/2019,11/15/2019,Same Day,High
LI-2012-LR691573-41124,8/3/2016,8/5/2016,Second Class,Medium
RO-2015-ME7320107-42096,4/2/2019,4/9/2019,Standard Class,Low
US-2015-MC17635140-42180,6/25/2019,7/1/2019,Standard Class,Medium
CA-2015-MD17860140-42333,11/25/2019,11/27/2019,Second Class,Medium
MX-2014-MB18085143-41956,11/13/2018,11/20/2018,Standard Class,Medium
IN-2015-SG200807-42333,11/25/2019,11/29/2019,Standard Class,Medium
IT-2013-HJ14875124-41620,12/12/2017,12/15/2017,First Class,High
ID-2013-SC205757-41314,2/9/2017,2/13/2017,Second Class,High
MX-2014-GT1475593-41864,8/13/2018,8/18/2018,Second Class,Medium
CT-2014-BS159024-41752,4/23/2018,4/29/2018,Standard Class,Medium
US-2014-KD16495140-41976,12/3/2018,12/8/2018,Standard Class,High
LH-2014-AR57075-41943,10/31/2018,11/2/2018,First Class,Medium
IN-2012-CM118307-41097,7/7/2016,7/12/2016,Standard Class,High
IN-2014-GH1442527-41845,7/25/2018,7/28/2018,First Class,Medium
TU-2014-GP4740134-41867,8/16/2018,8/22/2018,Standard Class,Medium
ID-2013-DK12835102-41415,5/21/2017,5/28/2017,Standard Class,Medium
CA-2012-JS15880140-41006,4/7/2016,4/11/2016,Standard Class,Medium
ES-2012-JO1555045-41129,8/8/2016,8/12/2016,Standard Class,High
SG-2013-JK6120111-41605,11/27/2017,11/29/2017,First Class,High
IN-2015-PB191057-42024,1/20/2019,1/24/2019,Standard Class,High
IN-2013-KN16450130-41537,9/20/2017,9/26/2017,Standard Class,Medium
ES-2014-BV1124548-41774,5/15/2018,5/19/2018,Standard Class,Medium
MX-2012-EM1414028-41234,11/21/2016,11/28/2016,Standard Class,Low
CA-2015-KD16495140-42257,9/10/2019,9/15/2019,Standard Class,High
TU-2014-MJ7740134-41797,6/7/2018,6/10/2018,Second Class,Critical
ES-2013-DV13045120-41405,5/11/2017,5/16/2017,Second Class,Medium
TU-2012-RW9540134-41164,9/12/2016,9/19/2016,Standard Class,Medium
ES-2013-JJ1576048-41559,10/12/2017,10/14/2017,Second Class,High
NI-2012-JL583595-41121,7/31/2016,8/5/2016,Standard Class,Medium
NI-2015-MK790595-42144,5/20/2019,5/25/2019,Standard Class,Medium
IN-2015-PS190457-42244,8/28/2019,8/30/2019,First Class,Critical
IN-2013-RE194507-41489,8/3/2017,8/7/2017,Standard Class,Medium
US-2014-KD16495140-41990,12/17/2018,12/20/2018,First Class,High
MO-2015-TN1104086-42315,11/7/2019,11/9/2019,Second Class,High
CA-2015-NB18655140-42305,10/28/2019,11/3/2019,Standard Class,Medium
MO-2014-TT1146086-41740,4/11/2018,4/13/2018,Second Class,High
MX-2015-MN1793551-42134,5/10/2019,5/14/2019,Second Class,Medium
ES-2014-ME1801048-41944,11/1/2018,11/6/2018,Second Class,Medium
MX-2014-TC2153526-41805,6/15/2018,6/20/2018,Standard Class,High
MX-2015-MC1760531-42291,10/14/2019,10/19/2019,Second Class,High
IT-2014-MY17380104-41983,12/10/2018,12/15/2018,Standard Class,Medium
IT-2015-JF1556564-42257,9/10/2019,9/13/2019,First Class,High
KZ-2014-KB658568-41998,12/25/2018,12/31/2018,Standard Class,Medium
CA-2013-HG15025140-41408,5/14/2017,5/21/2017,Standard Class,Low
HR-2013-JF529530-41417,5/23/2017,5/29/2017,Standard Class,Medium
CA-2014-KD16495140-42004,12/31/2018,1/2/2019,First Class,Medium
CA-2014-HG15025140-41914,10/2/2018,10/2/2018,Same Day,High
ES-2015-SR2074045-42056,2/21/2019,2/21/2019,Same Day,Critical
ES-2015-BN11470139-42334,11/26/2019,12/2/2019,Standard Class,Medium
RS-2014-VP11760108-41952,11/9/2018,11/13/2018,Standard Class,High
MX-2013-CC1222082-41592,11/14/2017,11/17/2017,First Class,High
CA-2013-RD19720140-41629,12/21/2017,12/27/2017,Standard Class,Medium
RO-2014-SW10275107-41811,6/21/2018,6/25/2018,Standard Class,Medium
ES-2015-DM1301548-42364,12/26/2019,1/1/2020,Standard Class,Medium
IN-2013-LH169007-41391,4/27/2017,5/1/2017,Standard Class,Medium
ES-2015-JF1549045-42038,2/3/2019,2/9/2019,Standard Class,Medium
IN-2013-JL15505102-41466,7/11/2017,7/16/2017,Standard Class,Medium
IT-2015-ZC21910124-42168,6/13/2019,6/20/2019,Standard Class,Low
IZ-2012-KC667561-41158,9/6/2016,9/10/2016,Standard Class,Medium
ES-2012-LW1712545-41005,4/6/2016,4/12/2016,Standard Class,Medium
IN-2012-MS173657-41040,5/11/2016,5/16/2016,Standard Class,Medium
MX-2012-BG1174082-41208,10/26/2016,10/31/2016,Standard Class,High
CA-2015-HG15025140-42168,6/13/2019,6/17/2019,Standard Class,High
ES-2012-RR19525120-41139,8/18/2016,8/21/2016,Second Class,High
TU-2014-SB10170134-41882,8/31/2018,9/6/2018,Standard Class,Low
ES-2014-JG1580564-41962,11/19/2018,11/23/2018,Standard Class,High
MZ-2015-PS904587-42308,10/31/2019,11/6/2019,Standard Class,Medium
MX-2014-CS1186051-41948,11/5/2018,11/10/2018,Standard Class,Medium
ES-2013-BG1103514-41367,4/3/2017,4/7/2017,Standard Class,High
MX-2012-JS1594055-41122,8/1/2016,8/2/2016,First Class,Critical
ES-2014-BE1141048-41967,11/24/2018,11/25/2018,First Class,Critical
ID-2014-DB132107-41934,10/22/2018,10/24/2018,Second Class,High
IT-2014-EB1411091-41950,11/7/2018,11/12/2018,Standard Class,Medium
IN-2015-AB1025527-42082,3/19/2019,3/23/2019,Second Class,Medium
UP-2012-SV10785137-41093,7/3/2016,7/10/2016,Standard Class,Medium
CA-2015-KH16510140-42347,12/9/2019,12/13/2019,Standard Class,Medium
IN-2013-MH174407-41425,5/31/2017,6/3/2017,First Class,Critical
US-2014-HG15025140-41865,8/14/2018,8/14/2018,Same Day,Critical
IZ-2013-JS588061-41346,3/13/2017,3/13/2017,Same Day,High
CA-2015-HG15025140-42363,12/25/2019,12/29/2019,Standard Class,Medium
ES-2013-KH1669091-41466,7/11/2017,7/13/2017,First Class,High
TU-2014-KH6330134-41787,5/28/2018,6/1/2018,Standard Class,High
CA-2015-HG15025140-42329,11/21/2019,11/28/2019,Standard Class,Low
ID-2014-TB210557-41954,11/11/2018,11/16/2018,Standard Class,High
ID-2012-AG1090058-41178,9/26/2016,9/30/2016,Standard Class,Medium
MX-2015-SW2027539-42338,11/30/2019,12/5/2019,Second Class,Medium
MX-2014-VF2171539-41903,9/21/2018,9/25/2018,Standard Class,Medium
MK-2014-BP115576-41811,6/21/2018,6/25/2018,Standard Class,Medium
CA-2015-PK19075140-42069,3/6/2019,3/6/2019,Same Day,High
CA-2012-HG15025140-41195,10/13/2016,10/17/2016,Standard Class,High
ES-2014-CV12295139-41863,8/12/2018,8/16/2018,Standard Class,High
US-2015-JL1513018-42159,6/4/2019,6/6/2019,First Class,High
TU-2012-DP3165134-41265,12/22/2016,12/26/2016,Standard Class,Medium
CA-2015-HL15040140-42326,11/18/2019,11/23/2019,Standard Class,Medium
IN-2014-GR1456027-41726,3/28/2018,4/2/2018,Standard Class,High
US-2012-HL15040140-40929,1/21/2016,1/27/2016,Standard Class,Medium
CA-2014-HL15040140-41815,6/25/2018,7/1/2018,Standard Class,Medium
US-2014-ZC2191055-41978,12/5/2018,12/11/2018,Standard Class,Medium
TU-2015-ED3885134-42292,10/15/2019,10/21/2019,Standard Class,Medium
AJ-2015-SH99759-42263,9/16/2019,9/18/2019,Second Class,High
US-2012-KH16510140-41262,12/19/2016,12/24/2016,Standard Class,Medium
CA-2015-QJ19255140-42344,12/6/2019,12/11/2019,Standard Class,Medium
IN-2015-SS2059059-42236,8/20/2019,8/23/2019,Second Class,Medium
ID-2014-SG2089097-41856,8/5/2018,8/10/2018,Standard Class,High
MX-2012-RL1961539-40965,2/26/2016,3/1/2016,Second Class,Medium
US-2015-ME1801055-42214,7/29/2019,8/2/2019,Standard Class,Medium
ID-2015-AC10660130-42236,8/20/2019,8/23/2019,First Class,High
MX-2015-CC1267082-42280,10/3/2019,10/3/2019,Same Day,Medium
IT-2015-DM1301545-42172,6/17/2019,6/19/2019,Second Class,Medium
CM-2015-BT168022-42312,11/4/2019,11/4/2019,Same Day,High
IN-2013-KH166907-41437,6/12/2017,6/15/2017,Second Class,Medium
IN-2014-SM2095027-41783,5/24/2018,5/29/2018,Standard Class,Medium
IN-2012-TS21505113-41171,9/19/2016,9/21/2016,Second Class,High
ES-2015-NM18445139-42218,8/2/2019,8/7/2019,Standard Class,High
TU-2013-GM4680134-41536,9/19/2017,9/23/2017,Standard Class,High
MX-2014-MS1736582-41947,11/4/2018,11/6/2018,Second Class,High
CA-2012-HL15040140-41040,5/11/2016,5/14/2016,First Class,Medium
CA-2015-HL15040140-42281,10/4/2019,10/9/2019,Second Class,High
ID-2013-VP2173059-41284,1/10/2017,1/14/2017,Second Class,Medium
MX-2012-KD1649582-41202,10/20/2016,10/23/2016,First Class,High
IT-2015-JA1597091-42126,5/2/2019,5/6/2019,Standard Class,Medium
IN-2014-DB1336059-41961,11/18/2018,11/18/2018,Same Day,High
ES-2015-MG1820545-42349,12/11/2019,12/15/2019,Standard Class,High
GG-2014-JE616547-41887,9/5/2018,9/11/2018,Standard Class,Medium
ES-2014-BD1162045-41910,9/28/2018,10/2/2018,Standard Class,Medium
IN-2014-RS198707-41753,4/24/2018,4/29/2018,Second Class,Medium
MX-2015-RM1967518-42335,11/27/2019,12/1/2019,Standard Class,High
MX-2014-CP1234018-41804,6/14/2018,6/19/2018,Standard Class,Medium
US-2012-BG1169582-41251,12/8/2016,12/12/2016,Standard Class,Medium
US-2012-CC121455-41165,9/13/2016,9/15/2016,Second Class,High
ES-2014-KH16690120-41862,8/11/2018,8/14/2018,Second Class,High
UP-2014-LL6840137-41670,1/31/2018,2/5/2018,Standard Class,Medium
TZ-2013-EM3810129-41514,8/28/2017,8/28/2017,Same Day,High
AE-2015-PG8820138-42313,11/5/2019,11/8/2019,First Class,Critical
ES-2015-RD19585120-42335,11/27/2019,12/2/2019,Standard Class,High
CA-2014-HL15040140-41916,10/4/2018,10/7/2018,Second Class,Medium
IN-2015-SU2066527-42328,11/20/2019,11/25/2019,Standard Class,Medium
CA-2015-KA16525140-42333,11/25/2019,12/2/2019,Standard Class,Low
